unique_key,source,name,provider,streetaddress,city,zipcode,state,country,whitespace,area,yearbuilt,power,scale,certifications,url,power_standardized,area_standardized,full_address,latitude,longitude
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/digital-realty-chicago-ord14/,datacentermap,9377 Grand Ave (ORD14),Digital Realty,9377 Grand Ave,Franklin Park,60131,IL,USA,"66,100 sq.f.","179,000 sq.f.",,12.8 MW,,"DSS, PCI Certified, ISO27001 Certified, LEED, ISO9001 Certified, ISO14001 Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, SOC 3 Type 2 Certified",https://www.datacentermap.com/usa/illinois/chicago/digital-realty-chicago-ord14/,12.8,179000.0,"9377 Grand Ave, Franklin Park, IL, 60131, USA",,
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/digital-realty-chicago-ord13/,datacentermap,9355 Grand Ave (ORD13),Digital Realty,9355 Grand Ave,Chicago,60131,IL,USA,"110,800 sq.f.","292,000 sq.f.",,19.8 MW,,DSS PCI Certified ISO27001 Certified ISO9001 Certified ISO14001 Certified SOC 1 Type II Certified SOC 2 Type II Certified SOC 3 Type 2 Certified,https://www.datacentermap.com/usa/illinois/chicago/digital-realty-chicago-ord13/,19.8,292000.0,"9355 Grand Ave, Chicago, IL, 60131, USA",,
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/chicago-ii/,datacentermap,Stream DC Chicago II,Stream Data Centers,1925 Busse Road,Elk Grove Village,60007,IL,USA,"226,000 sq.f.","208,000 sq.f.",2021,32 MW,,,https://www.datacentermap.com/usa/illinois/chicago/chicago-ii/,32.0,226000.0,"1925 Busse Road, Elk Grove Village, IL, 60007, USA",41.999124300000005,-87.95776464760965
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/505-north-railroad-avenue/,datacentermap,505 N. Railroad Avenue (ORD23),Digital Realty,505 North Railroad Avenue,Northlake,60164,IL,USA,"220,000 sq.f.","251,000 sq.f.",1972,11 MW,,"DSS PCI Certified, SOC 2 Type II Certified, SOC 3 Type 2 Certified",https://www.datacentermap.com/usa/illinois/chicago/505-north-railroad-avenue/,11.0,251000.0,"505 North Railroad Avenue, Northlake, IL, 60164, USA",41.91899112244898,-87.9128953877551
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/1400-east-devon-avenue/,datacentermap,1400 East Devon Avenue (CH3),Digital Realty,1400 East Devon Avenue,Elk Grove Village,60007,IL,USA,"305,000 sq.f.","139,000 sq.f.",2017,27 MW,,"DSS PCI Certified, ISO27001 Certified, LEED Gold, SOC 1 Type II Certified, SOC 2 Type II Certified, SOC 3 Type 2 Certified",https://www.datacentermap.com/usa/illinois/chicago/1400-east-devon-avenue/,27.0,305000.0,"1400 East Devon Avenue, Elk Grove Village, IL, 60007, USA",41.99273743589775,-87.99687318505738
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/centersquare-chicago-ord1-d/,datacentermap,Centersquare - Chicago ORD1-D,Centersquare,350 E Cermak Rd,Chicago,60616,IL,USA,"12,528 sq.f.","9,403 sq.f.",,1.35 MW,,"Tier Design Tier 3, DSS PCI Certified, ISO27001 Certified, SOC 1 Type I Certified, SOC 2 Type II Certified, NIST 800-53 Certified",https://www.datacentermap.com/usa/illinois/chicago/centersquare-chicago-ord1-d/,1.35,12528.0,"350 E Cermak Rd, Chicago, IL, 60616, USA",41.85375365,-87.6183797609595
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/2299-busse-road/,datacentermap,2299 Busse Road (CH2),Digital Realty,2299 Busse Road,Elk Grove Village,60007,IL,USA,"336,000 sq.f.","336,000 sq.f.",,25.6 megawatts,,"DSS PCI Certified, ISO27001 Certified, LEED Silver, SOC 1 Type II Certified, SOC 3 Type 2 Certified",https://www.datacentermap.com/usa/illinois/chicago/2299-busse-road/,,336000.0,"2299 Busse Road, Elk Grove Village, IL, 60007, USA",41.99437235,-87.95774761997924
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/9401-west-grand-avenue-ord15/,datacentermap,9401 West Grand Avenue (ORD15),Digital Realty,9401 W Grand Ave,Chicago,60131,IL,USA,"204,100 sq.f.","204,100 sq.f.",,No data supplied by Digital Realty,,ISO27001 Certified,https://www.datacentermap.com/usa/illinois/chicago/9401-west-grand-avenue-ord15/,,204100.0,"9401 W Grand Ave, Chicago, IL, 60131, USA",41.92396930143459,-87.80604049184412
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/2425-2553-edgington-street-ord22/,datacentermap,2425-2553 Edgington Street (ORD22),Digital Realty,2425-2553 Edgington St,Chicago,60131,IL,USA,"263,600 sq.f.","263,600 sq.f.",,No data supplied by Digital Realty,,,https://www.datacentermap.com/usa/illinois/chicago/2425-2553-edgington-street-ord22/,,263600.0,"2425-2553 Edgington St, Chicago, IL, 60131, USA",,
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/cyrusone-chicago/,datacentermap,CyrusOne CHI5 - Lombard,,"CyrusOne Data Centers, 1850 Springers Drive, 60148 Lombard",Chicago,,IL,USA,"60,000 sq.f.","14,000 sq.f.",,9 MW,,"DSS, PCI Certified, ISO27001 Certified, HIPAA, FISMA Certified, SOC 1 Type II Certified, SSAE 18 Audited",https://www.datacentermap.com/usa/illinois/chicago/cyrusone-chicago/,9.0,60000.0,"CyrusOne Data Centers, 1850 Springers Drive, 60148 Lombard, Chicago, IL, None, USA",,
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/cyrusone-chi2/,datacentermap,CyrusOne CHI2 - Aurora,CyrusOne Data Centers,2805 Diehl Rd.,Aurora,60502,IL,USA,"240,000 sq.f.","428,000 sq.f.",,58.4 MW,,Design Tier 3,https://www.datacentermap.com/usa/illinois/chicago/cyrusone-chi2/,58.4,428000.0,"2805 Diehl Rd., Aurora, IL, 60502, USA",41.797816065976775,-88.24841296557545
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/ntt-ch1/,datacentermap,,,nan,nan,,Nan,nan,,,,,,,https://www.datacentermap.com/usa/illinois/chicago/ntt-ch1/,,,None,44.933143,7.540121
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/elk-grove-village/,datacentermap,Deft Elk Grove Village,Deft,2200 Busse Rd,Elk Grove Village,60007,IL,USA,"275,000 sq.f.","485,000 sq.f.",,36.4 MW,,"Tier Design Tier 3, DSS, PCI Compliant, ISO27001 Certified, SAS70 Type 2 Certified, LEED Silver, SOC 2 Type II Certified",https://www.datacentermap.com/usa/illinois/chicago/elk-grove-village/,36.4,485000.0,"2200 Busse Rd, Elk Grove Village, IL, 60007, USA",41.997388307410866,-87.95951070120236
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/t5-data-centers-t5chicago/,datacentermap,T5 Data Centers - T5@Chicago,T5 Data Centers,200 Innovation Dr,Elk Grove Village,60007,IL,USA,"100,000 sq.f.","164,000 sq.f.",,30 MW,Enterprise and Hyperscale,"DSS, PCI Compliant, ISO27001 Certified, HIPAA, FISMA Certified, SOC 1 Type I Certified, SOC 2 Type II Certified, HITECH, NIST 800-53 Certified",https://www.datacentermap.com/usa/illinois/chicago/t5-data-centers-t5chicago/,30.0,164000.0,"200 Innovation Dr, Elk Grove Village, IL, 60007, USA",42.02304225,-87.97555675063975
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/717-s-wells-st/,datacentermap,Netrality - 717 S Wells,Netrality,717 S. Wells,Chicago,60607,IL,USA,,,,1.5mw,,"DSS, PCI Compliant, HIPAA, SOC 1 Type II Certified, SOC 2 Type II Certified",https://www.datacentermap.com/usa/illinois/chicago/717-s-wells-st/,1.5,,"717 S. Wells, Chicago, IL, 60607, USA",41.8728811,-87.63344
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/prime-chicago-b3/,datacentermap,Prime Chicago - Building 3,Prime Data Centers,1701 Midway Court,Elk Grove Village,60007,IL,USA,"279,360 sq.f.","177,843 sq.f.",,54 MW,Hyperscale,"Tier 3, ISO27001 Certified, SOC 2 Type II Certified",https://www.datacentermap.com/usa/illinois/chicago/prime-chicago-b3/,54.0,279360.0,"1701 Midway Court, Elk Grove Village, IL, 60007, USA",42.024850464909456,-87.96172075730499
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/prime-chicago-b1/,datacentermap,Prime Chicago - Building 1,Prime Data Centers,"1500 E Higgins Rd, Elk Grove Village, IL 60007, USA",Elk Grove Village,60007,IL,USA,"242,052 sq.f.","384,210 sq.f.",,72 MW,Hyperscale,"Tier 3, ISO27001 Certified, SOC 2 Type II Certified",https://www.datacentermap.com/usa/illinois/chicago/prime-chicago-b1/,72.0,384210.0,"1500 E Higgins Rd, Elk Grove Village, IL 60007, USA, Elk Grove Village, IL, 60007, USA",,
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/prime-chicago-b2/,datacentermap,Prime Chicago - Building 2,Prime Data Centers,1600 Oakton St,Elk Grove Village,60007,IL,USA,"177,843 sq.f.","279,360 sq.f.",,54 MW,Hyperscale,"ISO27001 Certified, SOC 2 Type II Certified",https://www.datacentermap.com/usa/illinois/chicago/prime-chicago-b2/,54.0,279360.0,"1600 Oakton St, Elk Grove Village, IL, 60007, USA",42.02249798433224,-87.95941034974281
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/tierpoint-chicago/,datacentermap,TierPoint Chicago - Polk,TierPoint,601 W. Polk St.,Chicago,,IL,USA,"16,000 sq.f.","107,000 sq.f.",,2 x 2.25MW,,"DSS, PCI Certified, ISO27001 Certified, HIPAA, EU-US Privacy Shield Compliant, SOC 1 Type II Certified, SOC 2 Type II Certified",https://www.datacentermap.com/usa/illinois/chicago/tierpoint-chicago/,2.25,107000.0,"601 W. Polk St., Chicago, IL, None, USA",,
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/sungard-711-n-edgewood/,datacentermap,Element Critical Chicago One,,711 N. Edgewood Ave.,Chicago,60191,IL,USA,"85,500 sq.f.","151,000 sq.f.",,7 MW,,"DSS, PCI Certified, ISO27001 Certified, HIPAA, SOC 1 Type II Certified, SOC 2 Type II Certified",https://www.datacentermap.com/usa/illinois/chicago/sungard-711-n-edgewood/,7.0,151000.0,"711 N. Edgewood Ave., Chicago, IL, 60191, USA",41.50775229954511,-87.64546459188934
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/new-continuum/,datacentermap,SBA Edge Chicago,SBA Edge,603 Discovery Drive,West Chicago,60185,IL,USA,"80,000 sq.f.","40,000 sq.f.",,10 MW,,"DSS PCI Compliant, ISO27001 Certified, HIPAA",https://www.datacentermap.com/usa/illinois/chicago/new-continuum/,10.0,80000.0,"603 Discovery Drive, West Chicago, IL, 60185, USA",41.875931,-88.2489668938641
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/colocation-america-350-e/,datacentermap,Colocation America CHIDC1,Colocation America,350 E. Cermak Rd,Chicago,60616,IL,USA,"58,852 sq.f.","58,852 sq.f.",,2.4 kW,,"Tier 3, DSS PCI Certified, SAS70 Type 2 Certified, HIPAA, SOC 1 Type II Certified, SSAE 16 Type 2 Certified",https://www.datacentermap.com/usa/illinois/chicago/colocation-america-350-e/,0.0024,58852.0,"350 E. Cermak Rd, Chicago, IL, 60616, USA",41.85375365,-87.6183797609595
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/sungard-341-haynes-dr/,datacentermap,,,nan,nan,,Nan,nan,,,,,,,https://www.datacentermap.com/usa/illinois/chicago/sungard-341-haynes-dr/,,,None,44.933143,7.540121
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/427-lasalle/,datacentermap,CoreSite Chicago (CH1),CoreSite,427 South LaSalle,Chicago,,IL,USA,"178,000 sq.f.",,,,,"DSS PCI Compliant, ISO27001 Certified, HIPAA, SOC 1 Type II Certified, SOC 2 Type II Certified",https://www.datacentermap.com/usa/illinois/chicago/427-lasalle/,,178000.0,"427 South LaSalle, Chicago, IL, None, USA",,
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/tierpoint-chicago-west/,datacentermap,,,nan,nan,,Nan,nan,,,,,,,https://www.datacentermap.com/usa/illinois/chicago/tierpoint-chicago-west/,,,None,44.933143,7.540121
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/cyrusone-chi1/,datacentermap,CyrusOne CHI1 - Aurora,CyrusOne Data Centers,2905 Diehl Rd.,Lombard,60148,IL,USA,,,,48.78 MW,,"DSS PCI Certified, ISO27001 Certified, HIPAA, FISMA Certified, SOC 1 Type II Certified, SOC 2 Type I Certified, SSAE 18 Audited",https://www.datacentermap.com/usa/illinois/chicago/cyrusone-chi1/,48.78,,"2905 Diehl Rd., Lombard, IL, 60148, USA",,
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/us-signal-oak-brook/,datacentermap,US Signal Oak Brook,"US Signal Company, LLC",810 Jorie Blvd,Oak Brook,60523,IL,USA,"13,056 sq.f.","7,500 sq.f.",1962,0.25 MW,,"DSS, PCI Compliant, HIPAA, SOC 1 Type II Certified, SOC 2 Type I Certified, SSAE 18 Audited, HITECH",https://www.datacentermap.com/usa/illinois/chicago/us-signal-oak-brook/,0.25,13056.0,"810 Jorie Blvd, Oak Brook, IL, 60523, USA",41.840858488294316,-87.94907505852844
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/serverfarm-ch1/,datacentermap,Serverfarm CH1,Serverfarm,840 S. Canal Street,Chicago,60607,IL,USA,"130,000 sq.f.","443,000 sq.f.",,20 MW,,"DSS PCI Compliant, ISO27001 Certified, HIPAA, SOC 2 Type II Certified",https://www.datacentermap.com/usa/illinois/chicago/serverfarm-ch1/,20.0,443000.0,"840 S. Canal Street, Chicago, IL, 60607, USA",41.87171140796831,-87.63923123675569
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/725-wells/,datacentermap,725 S. Wells,1547 Critical Systems Realty,725 S Wells,Chicago,60607,IL,USA,"66,000 sq. ft.","42,000 sq.f.",,5 MW,,,https://www.datacentermap.com/usa/illinois/chicago/725-wells/,5.0,66000.0,"725 S Wells, Chicago, IL, 60607, USA",41.87262895,-87.63329793378796
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/colocation-america-1808-swift-dr/,datacentermap,Colocation America CHIDC4,Colocation America,1808 Swift Dr.,Chicago,60523,IL,USA,"160,000 sq.f.",,,,,"Tier 3 Tier Certification, DSS PCI Certified, SAS70 Type 2 Certified, HIPAA Security",https://www.datacentermap.com/usa/illinois/chicago/colocation-america-1808-swift-dr/,,160000.0,"1808 Swift Dr., Chicago, IL, 60523, USA",,
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/zcolo-600-s-federal/,datacentermap,DataBank ORD1 - Downtown Chicago,DataBank,600 S Federal St,Chicago,,IL,USA,"10,130 sq.f.",,2020,1 MW,,DSS PCI Compliant ISO27001 Certified HIPAA SSAE 18 Audited,https://www.datacentermap.com/usa/illinois/chicago/zcolo-600-s-federal/,1.0,10130.0,"600 S Federal St, Chicago, IL, None, USA",,
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/latisys-chicago/,datacentermap,,,nan,nan,,Nan,nan,,,,,,,https://www.datacentermap.com/usa/illinois/chicago/latisys-chicago/,,,None,44.933143,7.540121
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/zcolo-800e-business/,datacentermap,,,nan,nan,,Nan,nan,,,,,,,https://www.datacentermap.com/usa/illinois/chicago/zcolo-800e-business/,,,None,44.933143,7.540121
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/equinix-ch7/,datacentermap,Equinix CH7,Equinix,111 Plaza Drive,Chicago,60559,IL,USA,"29,287 sq.f.",,,,,"DSS, PCI Certified, ISO27001 Certified, LEED Certified, HIPAA, ISO22301 Certified, ISO50001 Certified, FISMA Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, NIST 800-53 Certified",https://www.datacentermap.com/usa/illinois/chicago/equinix-ch7/,,29287.0,"111 Plaza Drive, Chicago, IL, 60559, USA",,
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/aligned-ord-01/,datacentermap,Aligned ORD-01,,"Aligned Data Centers, 505 Northwest Avenue, 60164 Northlake",Chicago,,IL,USA,"220,000 sq.f.","220,000 sq.f.",,36 MW,,"DSS PCI Compliant, ISO27001 Certified, HIPAA, SOC 1 Type II Certified, SOC 2 Type II Certified, HITECH, NIST 800-53 Certified",https://www.datacentermap.com/usa/illinois/chicago/aligned-ord-01/,36.0,220000.0,"Aligned Data Centers, 505 Northwest Avenue, 60164 Northlake, Chicago, IL, None, USA",,
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/365main-chicago/,datacentermap,365 Data Centers - Chicago 1,,"365 Data Centers, 427 S La Salle St",Chicago,,IL,USA,"10,000 sq.f.",,,,,"HIPAA, PCI DSS, SSAE 16, SOC 2, ISAE 3402",https://www.datacentermap.com/usa/illinois/chicago/365main-chicago/,,10000.0,"365 Data Centers, 427 S La Salle St, Chicago, IL, None, USA",,
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/edgeconnex-chi02/,datacentermap,EdgeConneX Chicago - EDCCHI02,EdgeConneX,2021 Lunt Ave,Elk Grove Village,60007,IL,USA,"19,875 sq.f.","19,875 sq.f.",,6 MW,,"Tier 3, DSS, PCI Compliant, ISO27001 Certified, HIPAA, SOC 2 Type II Certified",https://www.datacentermap.com/usa/illinois/chicago/edgeconnex-chi02/,6.0,19875.0,"2021 Lunt Ave, Elk Grove Village, IL, 60007, USA",42.001494699999995,-87.95256341129048
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/cyxtera-ord1a/,datacentermap,Centersquare - Chicago ORD1-A,Cyxtera,350 East Cermak,Chicago,,IL,USA,"49,782 sq.f.","54,077 sq.f.",1999,5.4 MW,,"Tier 3, DSS, PCI Certified, ISO27001 Certified, SOC 1 Type I Certified, SOC 2 Type II Certified, NIST 800-53 Certified",https://www.datacentermap.com/usa/illinois/chicago/cyxtera-ord1a/,5.4,54077.0,"350 East Cermak, Chicago, IL, None, USA",,
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/sirius-data-center/,datacentermap,CDW Elk Grove Data Center,CDW Corporation,1441 Touhy Ave,Elk Grove Village,60007,IL,USA,"30,000 sq.f.","30,000 sq.f.",2015,3 MW,,"Tier 3, DSS PCI Certified, ISO27001 Certified, SAS70 Type 2 Certified, LEED Gold, HIPAA",https://www.datacentermap.com/usa/illinois/chicago/sirius-data-center/,3.0,30000.0,"1441 Touhy Ave, Elk Grove Village, IL, 60007, USA",42.00761564395706,-87.96445220367333
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/skybox-chicago-i/,datacentermap,Skybox Chicago I,Skybox Datacenters,800 E Devon Ave,Elk Grove Village,60007,IL,USA,"84,625 sq.f.","190,000 sq.f.",,30 MW,,"Tier Design Tier 3, LEED Silver",https://www.datacentermap.com/usa/illinois/chicago/skybox-chicago-i/,30.0,190000.0,"800 E Devon Ave, Elk Grove Village, IL, 60007, USA",41.993016,-87.975268
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/digital-fortress-chicago/,datacentermap,Digital Fortress Chicago,Digital Fortress,360 E 22nd St.,Chicago,60148,IL,USA,"110,000 sq.f.","17,000 sq.f.",1994,8 MW,Multitenant and wholesale,"Tier 3, DSS, PCI Compliant, HIPAA, SOC 1 Type II Certified, SOC 2 Type II Certified",https://www.datacentermap.com/usa/illinois/chicago/digital-fortress-chicago/,8.0,110000.0,"360 E 22nd St., Chicago, IL, 60148, USA",41.495186988377796,-87.62204577276412
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/cogent-chicago2/,datacentermap,Cogent Data Center - Chicago 2,"Cogent Communications, Inc.",216 W. Jackson Blvd,Chicago,60606,IL,USA,"8,500 sq.f.","8,500 sq.f.",,,,,https://www.datacentermap.com/usa/illinois/chicago/cogent-chicago2/,,8500.0,"216 W. Jackson Blvd, Chicago, IL, 60606, USA",41.87843085,-87.63449890963466
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/qts-chicago/,datacentermap,QTS Chicago 1 DC1,"QTS Realty Trust, Inc.",2800 S. Ashland Ave,Chicago,,IL,USA,"467,000 sq.f.","208,000 sq.f.",,42 MW,Hyperscale,"DSS PCI Certified, ISO27001 Certified, LEED Gold, FISMA Certified, SOC 1 Type II Certified, SOC 2 Type II Certified",https://www.datacentermap.com/usa/illinois/chicago/qts-chicago/,42.0,467000.0,"2800 S. Ashland Ave, Chicago, IL, None, USA",,
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/stack-infrastructure-chi01b/,datacentermap,STACK Infrastructure CHI01B,STACK Infrastructure,1301 Touhy Ave,Elk Grove Village,60007,IL,USA,"202,000 sq.f.",,,24 MW,Hyperscale,"Tier 3, DSS, PCI Compliant, ISO27001 Certified, LEED Silver, HIPAA",https://www.datacentermap.com/usa/illinois/chicago/stack-infrastructure-chi01b/,24.0,202000.0,"1301 Touhy Ave, Elk Grove Village, IL, 60007, USA",42.00758273566867,-87.96685682414773
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/metro-edge-imd1/,datacentermap,,,nan,nan,,Nan,nan,,,,,,,https://www.datacentermap.com/usa/illinois/chicago/metro-edge-imd1/,,,None,44.933143,7.540121
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/coresite-chicago-ch2/,datacentermap,CoreSite Chicago (CH2),CoreSite,1432 S Clinton St.,Chicago,,IL,USA,"169,000 sq.f.",,,,,"DSS PCI Compliant, ISO27001 Certified, HIPAA, SOC 1 Type II Certified, SOC 2 Type II Certified, NIST 800-53 Certified",https://www.datacentermap.com/usa/illinois/chicago/coresite-chicago-ch2/,,169000.0,"1432 S Clinton St., Chicago, IL, None, USA",,
Illinois_Chicago_https://www.datacentermap.com/usa/illinois/chicago/cogent-chicago-1/,datacentermap,Cogent Data Center - Chicago 1,"Cogent Communications, Inc.",427 LaSalle St,Chicago,60606,IL,USA,"2,711 sq.f.","2,711 sq.f.",,,,,https://www.datacentermap.com/usa/illinois/chicago/cogent-chicago-1/,,2711.0,"427 LaSalle St, Chicago, IL, 60606, USA",41.87633285,-87.63148077036223
