unique_key,source,name,provider,streetaddress,city,zipcode,state,country,whitespace,area,yearbuilt,power,scale,certifications,url,power_standardized,area_standardized,full_address,latitude,longitude
inap-chicago-4,datacenters.com,INAP: Chicago 4 Data Center,INAP,9333 West Grand Avenue,Franklin Park,,IL,USA,12000 sqft total space,12000 sqft colocation space,,4.0 MW total power,,"HIPAA, LEED, PCI DSS, SOC 2 Type 2",https://www.datacenters.com/inap-chicago-4,4.0,12000.0,"9333 West Grand Avenue, Franklin Park, IL, None, USA",,
inap-phoenix-2,datacenters.com,INAP: Phoenix 2 Data Center,INAP,615 North 48th Street,Phoenix,,AZ,USA,58000 sqft total space,58000 sqft colocation space,,22.0 MW total power,,"HIPAA, LEED, PCI DSS, SOC 2 Type 2",https://www.datacenters.com/inap-phoenix-2,22.0,58000.0,"615 North 48th Street, Phoenix, AZ, None, USA",,
vultr-los-angeles,datacenters.com,Vultr: Los Angeles,Vultr,nan,Los Angeles,,CA,USA,,,,,,"HITRUST CSF, ISO 27001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/vultr-los-angeles,,,"Los Angeles, CA, None, USA",,
365-ny3-new-york-city,datacenters.com,365 Data Centers: NY3 New York City Data Center,,111 8th Avenue suite 723,New York,,NY,USA,,,,,,,https://www.datacenters.com/365-ny3-new-york-city,,,"111 8th Avenue suite 723, New York, NY, None, USA",,
365-na2-nashville,datacenters.com,365 Data Centers: NA2 Nashville Data Center,,101 Molloy Street suite 300,Nashville,,TN,USA,,,,,,,https://www.datacenters.com/365-na2-nashville,,,"101 Molloy Street suite 300, Nashville, TN, None, USA",,
365-uth1-salt-lake-city,datacenters.com,365 Data Centers: UTH1 Salt Lake City Data Center,,572 Delong Street,Salt Lake City,,UT,USA,,,,,,,https://www.datacenters.com/365-uth1-salt-lake-city,,,"572 Delong Street, Salt Lake City, UT, None, USA",,
cloudhq-msp-campus-united-states,datacenters.com,,,nan,nan,,Nan,nan,,,,,,,https://www.datacenters.com/cloudhq-msp-campus-united-states,,,None,44.933143,7.540121
cloudhq-lc1-united-states-northern-va,datacenters.com,CloudHQ: LC1 United States - Northern VA,,21955 Loudoun County Pkwy,Ashburn,20147,VA,USA,,,,,,,https://www.datacenters.com/cloudhq-lc1-united-states-northern-va,,,"21955 Loudoun County Pkwy, Ashburn, VA, 20147, USA",,
ntt-global-va5-ashburn,datacenters.com,NTT Global Data Centers: VA5 Ashburn Data Center,NTT Global Data Centers,21583 Megawatt Dr,Ashburn,20147,VA,USA,140000 sqft total space,140000 sqft colocation space,,32.0 MW total power,,"HIPAA, ISO 27001, ISO 50001, NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/ntt-global-va5-ashburn,32.0,140000.0,"21583 Megawatt Dr, Ashburn, VA, 20147, USA",39.018298200000004,-77.47261253853245
synoptek-sacramento,datacenters.com,Synoptek: Sacramento Data Center,Synoptek,3200 Douglas Boulevard,Roseville,,CA,USA,1000 sqft total space,1000 sqft,,10.0 MW total power,,"HIPAA, PCI DSS, SOC 2",https://www.datacenters.com/synoptek-sacramento,10.0,1000.0,"3200 Douglas Boulevard, Roseville, CA, None, USA",,
synoptek-chicago,datacenters.com,Synoptek: Chicago Data Center,Synoptek,935 Lakeview Pkwy ste 105,Vernon Hills,60061,IL,USA,1000 sqft total space,1000 sqft,,10.0 MW total power,,"HIPAA, PCI DSS, SOC 2",https://www.datacenters.com/synoptek-chicago,10.0,1000.0,"935 Lakeview Pkwy ste 105, Vernon Hills, IL, 60061, USA",,
krypt-el-segundo-ca-lax13,datacenters.com,"Krypt: Data Center El Segundo, CA (LAX13)",Krypt,444 South Nash Street,El Segundo,90245,CA,USA,100 sqft total space,100 sqft colocation space,,15.0 MW total power,,,https://www.datacenters.com/krypt-el-segundo-ca-lax13,15.0,100.0,"444 South Nash Street, El Segundo, CA, 90245, USA",33.90339696998065,-118.38858495193874
krypt-santa-clara-ca-sjc11,datacenters.com,"Krypt: Data Center Santa Clara, CA (SJC11)",,2151 Mission College Blvd,Santa Clara,95054,CA,USA,,,,,,,https://www.datacenters.com/krypt-santa-clara-ca-sjc11,,,"2151 Mission College Blvd, Santa Clara, CA, 95054, USA",37.38858276926831,-121.96269568148674
midco-business-fargo,datacenters.com,Midco Business: Fargo Data Center,Midco Business,4624 28th Ave S,Fargo,,ND,USA,7500 sqft total space,7500 sqft colocation space,,1.0 MW total power,,SOC 2,https://www.datacenters.com/midco-business-fargo,1.0,7500.0,"4624 28th Ave S, Fargo, ND, None, USA",,
amazon-aws-crosby-campus,datacenters.com,Amazon AWS: Crosby Campus,Amazon AWS,6645 Crosby Court,Dublin,,OH,USA,,,,,,,https://www.datacenters.com/amazon-aws-crosby-campus,,,"6645 Crosby Court, Dublin, OH, None, USA",,
amazon-aws-75246-gar-swanson,datacenters.com,Not Available,Amazon AWS,75246 Gar Swanson Dr,Boardman,97818,OR,USA,,,,Not Available,,Not Available,https://www.datacenters.com/amazon-aws-75246-gar-swanson,,,"75246 Gar Swanson Dr, Boardman, OR, 97818, USA",,
amazon-aws-smith-campus,datacenters.com,Amazon AWS: Smith Campus,Amazon AWS,Smith Switch Rd,Ashburn,20147,VA,USA,,,,,,,https://www.datacenters.com/amazon-aws-smith-campus,,,"Smith Switch Rd, Ashburn, VA, 20147, USA",39.021416533515556,-77.46531249966323
amazon-aws-dumfries-rd-colchester-park,datacenters.com,Not Available,Amazon AWS,Dumfries Road & Colchester Park Dr,Virginia,20112,VA,USA,,,,,,,https://www.datacenters.com/amazon-aws-dumfries-rd-colchester-park,,,"Dumfries Road & Colchester Park Dr, Virginia, VA, 20112, USA",,
microsoft-azure-lyle-creek,datacenters.com,Microsoft Azure: Lyle Creek Data Center,Microsoft Azure,1521 N Nc 16 Hwy,Conover,28613,NC,USA,,,,,,,https://www.datacenters.com/microsoft-azure-lyle-creek,,,"1521 N Nc 16 Hwy, Conover, NC, 28613, USA",,
equinix-culpeper-campus,datacenters.com,Equinix: Culpeper Campus,,18155 Technology Drive,Culpeper,22701,VA,USA,,,,,,,https://www.datacenters.com/equinix-culpeper-campus,,,"18155 Technology Drive, Culpeper, VA, 22701, USA",38.4551359,-77.9780171
megaport-coresite-ny1,datacenters.com,Megaport: CoreSite NY1 Data Center,,32 Ave of the Americas,New York,,NY,USA,,,,,,,https://www.datacenters.com/megaport-coresite-ny1,,,"32 Ave of the Americas, New York, NY, None, USA",,
centersquare-dfw1-a-fort-worth,datacenters.com,Centersquare: DFW1-A Fort Worth Data Center,Centersquare,14901 FAA Blvd,Fort Worth,76155,TX,USA,63 sqft total space,63 sqft colocation space,,6.0 MW total power,Enterprise,"ISO 27001, PCI DSS, SOC 1, SOC 2",https://www.datacenters.com/centersquare-dfw1-a-fort-worth,6.0,63.0,"14901 FAA Blvd, Fort Worth, TX, 76155, USA",32.83503495,-97.04750611877921
centersquare-lax3-b-irvine,datacenters.com,Centersquare: LAX3-B Irvine Data Center,Centersquare,17836 Gillette Ave,Irvine,92614,CA,USA,44 sqft total space,44 sqft colocation space,,2.0 MW total power,Hyperscale,"ISO 27001, PCI DSS, SOC 1, SOC 2",https://www.datacenters.com/centersquare-lax3-b-irvine,2.0,44.0,"17836 Gillette Ave, Irvine, CA, 92614, USA",33.68709305,-117.84797687554038
centersquare-atl1-c-lithia-springs,datacenters.com,Centersquare: ATL1-C Lithia Springs Data Center,Centersquare,375 Riverside Pkwy ste 150,Lithia Springs,30122,GA,USA,12 sqft total space,12 sqft colocation space,,1.0 MW total power,"Hyperscale, cloud, and enterprise","ISO 27001, PCI DSS, SOC 1, SOC 2",https://www.datacenters.com/centersquare-atl1-c-lithia-springs,1.0,12.0,"375 Riverside Pkwy ste 150, Lithia Springs, GA, 30122, USA",,
centersquare-atl1-d-lithia-springs,datacenters.com,Centersquare: ATL1-D Lithia Springs Data Center,Centersquare,375 Riverside Pkwy suite 100,Lithia Springs,30122,GA,USA,137 sqft total space,137 sqft colocation space,,,"Hyperscale, cloud, and enterprise","ISAE-3402, ISO 27001, PCI DSS, SOC 1 Type 1, SOC 2 Type 1, SOC 2 Type 2",https://www.datacenters.com/centersquare-atl1-d-lithia-springs,,137.0,"375 Riverside Pkwy suite 100, Lithia Springs, GA, 30122, USA",,
h5-quincy-iii,datacenters.com,H5 Data Centers: Quincy III Data Center,H5 Data Centers,1500 M Street Northeast,Quincy,,WA,USA,226 sqft total space,226 sqft colocation space,,41.0 MW total power,Enterprise,"ISO 27001, PCI DSS, SOC 2 Type 2",https://www.datacenters.com/h5-quincy-iii,41.0,226.0,"1500 M Street Northeast, Quincy, WA, None, USA",,
lumen-philadelphia-3,datacenters.com,Lumen: Philadelphia 3 Data Center,Lumen,3020 Market Street,Philadelphia,,PA,USA,31877 sqft total space,578 sqft colocation space,,,,"HIPAA, ISO 27001, PCI DSS, SOC 1, SOC 2, SSAE 18",https://www.datacenters.com/lumen-philadelphia-3,,31877.0,"3020 Market Street, Philadelphia, PA, None, USA",,
mod-mission-critical-sl1-flexential-slc-pop,datacenters.com,Not Available,MOD Mission Critical,3949 South 200 East,Murray,,UT,USA,36000 sqft,14713 sqft,,1.0 MW,,"NIST 800-53, PCI DSS, SOC 1 Type 2, SOC 2 Type 2, SOC 3, SSAE 18",https://www.datacenters.com/mod-mission-critical-sl1-flexential-slc-pop,1.0,36000.0,"3949 South 200 East, Murray, UT, None, USA",,
mod-mission-critical-clt2-flexential-charlotte-north-pop,datacenters.com,MOD Mission Critical: CLT2 - Flexential Charlotte North Data Center PoP,MOD Mission Critical,10105 David Taylor Drive,Charlotte,28262,NC,USA,62589 sqft total space,10000 sqft colocation space,,3.0 MW total power,,"HIPAA, ISO 27001, PCI DSS, SOC 1 Type 2, SOC 2 Type 2, SOC 3, SSAE 18",https://www.datacenters.com/mod-mission-critical-clt2-flexential-charlotte-north-pop,3.0,62589.0,"10105 David Taylor Drive, Charlotte, NC, 28262, USA",35.329863,-80.76579057556785
mod-mission-critical-na1-flexential-franklin-tn-pop,datacenters.com,MOD Mission Critical: NA1 - Flexential Franklin TN Data Center PoP,MOD Mission Critical,4600 Carothers Parkway,Franklin,,TN,USA,80000 sqft,15000 sqft,,6.0 MW,,"HITRUST CSF, ISO 27001, PCI DSS, SOC 1 Type 2, SOC 3, SSAE 18",https://www.datacenters.com/mod-mission-critical-na1-flexential-franklin-tn-pop,6.0,80000.0,"4600 Carothers Parkway, Franklin, TN, None, USA",,
amazon-aws-bethlehem-technology-park-dc20,datacenters.com,,,nan,nan,,Nan,nan,,,,,,,https://www.datacenters.com/amazon-aws-bethlehem-technology-park-dc20,,,None,44.933143,7.540121
involta-duluth-ii,datacenters.com,Not Available,Involta,nan,Duluth,,MN,USA,,10000 sqft,,,,"HIPAA, HITRUST CSF, NIST 800-53, PCI DSS, Privacy Shield, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/involta-duluth-ii,,10000.0,"Duluth, MN, None, USA",,
involta-green-bay,datacenters.com,Involta: Green Bay Data Center,Involta,nan,Green Bay,,WI,USA,,,,,,"HIPAA, HITRUST CSF, NIST 800-53, PCI DSS, Privacy Shield, SOC 1 Type 2, SOC 2 Type 2",https://www.datacenters.com/involta-green-bay,,,"Green Bay, WI, None, USA",,
lightedge-cavern-lightedge,datacenters.com,LightEdge: Cavern LightEdge,LightEdge,17501 West 98th Street,Lenexa,,KS,USA,102287 sqft total space,47395 sqft colocation space,,2.0 MW total power,,"HIPAA, HITRUST CSF, ISO 22301, ISO 27001, ISO/IEC 20000, NIST 800-53, PCI DSS, SOC 1, SOC 2",https://www.datacenters.com/lightedge-cavern-lightedge,2.0,102287.0,"17501 West 98th Street, Lenexa, KS, None, USA",,
cogent-communications-louisville,datacenters.com,Cogent Communications: Louisville Data Center,Cogent Communications,332 West Broadway,Louisville,,KY,USA,1600 sqft total space,1600 sqft colocation space,,,,,https://www.datacenters.com/cogent-communications-louisville,,1600.0,"332 West Broadway, Louisville, KY, None, USA",,
it-solutions-group-orlando,datacenters.com,IT Solutions Group: Orlando Data Center,IT Solutions Group,nan,Orlando,,FL,USA,130000 sqft total space,130000 sqft,,,,SSAE 16 Type 1,https://www.datacenters.com/it-solutions-group-orlando,,130000.0,"Orlando, FL, None, USA",,
limestone-networks-ord1-chicago,datacenters.com,Limestone Networks: ORD1 Chicago Data Center,Limestone Networks,427 South LaSalle Street,Chicago,,IL,USA,,,,,,"PCI DSS, SOC 1 Type 2, SOC 2 Type 2, SSAE 18",https://www.datacenters.com/limestone-networks-ord1-chicago,,,"427 South LaSalle Street, Chicago, IL, None, USA",,
vazata-dallas-daa-dal-i,datacenters.com,Vazata: Dallas DAA (Dal I )Data Center,,4025 Midway Road,Carrollton,,TX,USA,100590 sqft,32000 sqft,,2.0 MW,,"HIPAA, LEED, PCI DSS, SOC 1 Type 2, SOC 2, SSAE 18",https://www.datacenters.com/vazata-dallas-daa-dal-i,2.0,100590.0,"4025 Midway Road, Carrollton, TX, None, USA",,
lumen-san-diego-2,datacenters.com,Lumen: San Diego 2 Data Center,Lumen,8923 Complex Drive,San Diego,,CA,USA,3953 sqft total space,1206 sqft colocation space,,,,"HIPAA, ISO 27001, PCI DSS, SOC 1, SOC 2, SSAE 18",https://www.datacenters.com/lumen-san-diego-2,,3953.0,"8923 Complex Drive, San Diego, CA, None, USA",,
otava-virginia,datacenters.com,Otava: Virginia Data Center,,44664 Guilford Drive,Ashburn,,VA,USA,,,,,,"HIPAA, ISO 27001, PCI DSS, SOC 1 Type 2, SSAE 16 Type 2",https://www.datacenters.com/otava-virginia,,,"44664 Guilford Drive, Ashburn, VA, None, USA",,
netdepot-netdepot-newark-nj,datacenters.com,"NETdepot: NETdepot - Newark, NJ",NETdepot,165 Halsey Street,Newark,7102,NJ,USA,,,,,,"HIPAA, HITECH, PCI DSS, SOC 1, SOC 1 Type 2, SOC 2, SSAE 16 Type 2, SSAE 18",https://www.datacenters.com/netdepot-netdepot-newark-nj,,,"165 Halsey Street, Newark, NJ, 7102, USA",40.7367988,-74.17341306666667
bytegrid-aurora,datacenters.com,ByteGrid: Aurora Data Center,ByteGrid,4267 Meridian Parkway,Aurora,,IL,USA,70000 sqft total space,34000 sqft colocation space,,,,"FISMA, HIPAA, PCI DSS",https://www.datacenters.com/bytegrid-aurora,,70000.0,"4267 Meridian Parkway, Aurora, IL, None, USA",,
wowrack-dallas,datacenters.com,WowRack: Dallas Data Center,WowRack,1950 North Stemmons Freeway,Dallas,,TX,USA,,,,,,"FISMA, HIPAA, HITECH, PCI DSS, SSAE 16 Type 2",https://www.datacenters.com/wowrack-dallas,,,"1950 North Stemmons Freeway, Dallas, TX, None, USA",,
enzu-aus2-austin,datacenters.com,Enzu: AUS2 Austin Data Center,,7401 E Ben White Blvd,Austin,,TX,USA,,,,,,,https://www.datacenters.com/enzu-aus2-austin,,,"7401 E Ben White Blvd, Austin, TX, None, USA",,
enzu-mia1-miami,datacenters.com,,,nan,nan,,Nan,nan,,,,,,,https://www.datacenters.com/enzu-mia1-miami,,,None,44.933143,7.540121
netdepot-netdepot-spring-tx,datacenters.com,,,nan,nan,,Nan,nan,,,,,,,https://www.datacenters.com/netdepot-netdepot-spring-tx,,,None,44.933143,7.540121
dynascale-dallas,datacenters.com,Dynascale: Dallas Data Center,Dynascale,nan,Dallas,,TX,USA,,,,,,"HIPAA, HITRUST CSF, NIST 800-53, PCI DSS, SOC 2 Type 2",https://www.datacenters.com/dynascale-dallas,,,"Dallas, TX, None, USA",,
enzu-sjc1-santa-clara,datacenters.com,Enzu: SJC1 Santa Clara Data Center,Enzu,2151 Mission College Boulevard,Santa Clara,,CA,USA,,,,,,LEED,https://www.datacenters.com/enzu-sjc1-santa-clara,,,"2151 Mission College Boulevard, Santa Clara, CA, None, USA",,
exa-infrastructure-new-york-data-centre,datacenters.com,EXA Infrastructure: New York Data Centre,EXA Infrastructure,60 Hudson Street,New York,10013,NY,USA,4994 sqft total space,4994 sqft,1930.0,,,"ISO 27001, PCI DSS, SOC 1",https://www.datacenters.com/exa-infrastructure-new-york-data-centre,,4994.0,"60 Hudson Street, New York, NY, 10013, USA",40.7176412,-74.00827524446427
china-telecom-qts-sc2,datacenters.com,China Telecom: QTS SC2 Data Center,China Telecom,2807 Mission College Boulevard,Santa Clara,,CA,USA,,,,,,,https://www.datacenters.com/china-telecom-qts-sc2,,,"2807 Mission College Boulevard, Santa Clara, CA, None, USA",,
digital-realty-northern-virginia-iad30,datacenters.com,Digital Realty: Northern Virginia IAD30 Data Center,Digital Realty,4030 Lafayette Center Drive,Chantilly,,VA,USA,72696 sqft total space,72696 sqft,,6.0 MW total power,,"HIPAA, ISO 27001, NIST 800-53, PCI DSS, SOC 2, SOC 3",https://www.datacenters.com/digital-realty-northern-virginia-iad30,6.0,72696.0,"4030 Lafayette Center Drive, Chantilly, VA, None, USA",,
colocrossing-sea1-seattle,datacenters.com,ColoCrossing: SEA1 - Seattle Data Center,ColoCrossing,12201 Tukwila International Blvd,Tukwila,,WA,USA,,18000 sqft,,10.0 MW,,SSAE 16 Type 1,https://www.datacenters.com/colocrossing-sea1-seattle,10.0,18000.0,"12201 Tukwila International Blvd, Tukwila, WA, None, USA",,
enzu-bos2-somerville,datacenters.com,Enzu: BOS2 Somerville Data Center,Enzu,70 Inner Belt Road,Somerville,,MA,USA,,,,,,,https://www.datacenters.com/enzu-bos2-somerville,,,"70 Inner Belt Road, Somerville, MA, None, USA",,
evoswitch-den-01-denver,datacenters.com,EvoSwitch: DEN-01 Denver Data Center,EvoSwitch,4300 Brighton Boulevard,Denver,,CO,USA,210000 sqft total space,210000 sqft,,16.0 MW total power,,"HIPAA, PCI DSS, SOC 2 Type 2, SOC 3, SSAE 16 Type 2",https://www.datacenters.com/evoswitch-den-01-denver,16.0,210000.0,"4300 Brighton Boulevard, Denver, CO, None, USA",,
digital-realty-silicon-valley-sjc16,datacenters.com,Digital Realty: Silicon Valley SJC16 Data Center,Digital Realty,1525 Comstock Street,Santa Clara,,CA,USA,42400 sqft,29234 sqft,,9.0 MW,,"PCI DSS, SOC 2, SOC 3, Platinum LEED",https://www.datacenters.com/digital-realty-silicon-valley-sjc16,9.0,42400.0,"1525 Comstock Street, Santa Clara, CA, None, USA",,
digital-realty-northern-virginia-acc7,datacenters.com,Digital Realty: Northern Virginia ACC7 Data Center,Digital Realty,21625 Gresham Drive,Ashburn,,VA,USA,446000 sqft,446000 sqft,,34.0 MW,Enterprise,"ISO 27001, PCI DSS, SOC 1",https://www.datacenters.com/digital-realty-northern-virginia-acc7,34.0,,"21625 Gresham Drive, Ashburn, VA, None, USA",,
china-telecom-cyxtera-la1,datacenters.com,China Telecom: Cyxtera LA1 Data Center,China Telecom,200 N Nash St,El Segundo,90245,CA,USA,,,,,,,https://www.datacenters.com/china-telecom-cyxtera-la1,,,"200 N Nash St, El Segundo, CA, 90245, USA",33.9176631,-118.38635558122915
china-telecom-cyrusone-wappingers-falls,datacenters.com,China Telecom: CyrusOne Wappingers Falls Data Center,China Telecom,155 Myers Corners Rd,Wappingers Falls,12590,NY,USA,,,,,,,https://www.datacenters.com/china-telecom-cyrusone-wappingers-falls,,,"155 Myers Corners Rd, Wappingers Falls, NY, 12590, USA",41.5990434,-73.8822205
centerserv-boise,datacenters.com,CenterServ: Boise Data Center,CenterServ,950 West Bannock Street,Boise,,ID,USA,,,,,,,https://www.datacenters.com/centerserv-boise,,,"950 West Bannock Street, Boise, ID, None, USA",,
centerserv-norfolk,datacenters.com,,,nan,nan,,Nan,nan,,,,,,,https://www.datacenters.com/centerserv-norfolk,,,None,44.933143,7.540121
centerserv-greensboro,datacenters.com,CenterServ: Greensboro Data Center,CenterServ,717 Green Valley Road,Greensboro,,NC,USA,,,,,,,https://www.datacenters.com/centerserv-greensboro,,,"717 Green Valley Road, Greensboro, NC, None, USA",,
centerserv-bakersfield,datacenters.com,CenterServ: Bakersfield Data Center,CenterServ,"Regus - California, Bakersfield - 4900 California Avenue",Bakersfield,,CA,USA,,,,,,"SAS 70, SSAE 16, SOC 2, SOC 3",https://www.datacenters.com/centerserv-bakersfield,,,"Regus - California, Bakersfield - 4900 California Avenue, Bakersfield, CA, None, USA",,
centerserv-st-louis,datacenters.com,CenterServ: St Louis Data Center,CenterServ,100 South 4th Street,St. Louis,,MO,USA,,,,,,"HIPAA, PCI DSS, SOC 2",https://www.datacenters.com/centerserv-st-louis,,,"100 South 4th Street, St. Louis, MO, None, USA",,
centerserv-tampa,datacenters.com,CenterServ: Tampa Data Center,CenterServ,100 Ashley Drive South,Tampa,,FL,USA,,,,,,"HIPAA, PCI DSS, SOC 2",https://www.datacenters.com/centerserv-tampa,,,"100 Ashley Drive South, Tampa, FL, None, USA",,
centerserv-arlington,datacenters.com,CenterServ: Arlington Data Center,CenterServ,2000 East Lamar Boulevard,Arlington,,TX,USA,,,,,,,https://www.datacenters.com/centerserv-arlington,,,"2000 East Lamar Boulevard, Arlington, TX, None, USA",,
centerserv-colorado-springs,datacenters.com,CenterServ: Colorado Springs Data Center,CenterServ,102 South Tejon Street,Colorado Springs,,CO,USA,,,,,,"SAS 70, SSAE 16, SOC 2, SOC 3",https://www.datacenters.com/centerserv-colorado-springs,,,"102 South Tejon Street, Colorado Springs, CO, None, USA",,
centerserv-denver,datacenters.com,Not Available,CenterServ,1600 South Broadway,Denver,,CO,USA,,,,,,"SAS 70, SSAE 16, SOC 2, SOC 3",https://www.datacenters.com/centerserv-denver,,,"1600 South Broadway, Denver, CO, None, USA",,
